,VH,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VHVV,VHVV_1,VHVV_2,VHVV_3,VHVV_4,VHVV_5,VHVV_6,VHVV_7,VHVV_8,VHVV_9,VHVV_10,VHVV_11,VHVV_12,VHVV_13
732,-16.63608212,-18.28425244,-20.3484299,-19.99896444,-17.78768867,-15.83011488,-17.14857126,-18.22127319,-18.51530223,-17.71381745,-17.36717431,-17.08242264,-16.40697589,-16.70952731,-7.931076477,-8.614474729,-9.470486452,-8.72120043,-7.429675023,-5.918256129,-7.0836276,-7.944441803,-7.881644095,-6.531989662,-5.742015265,-6.014268811,-6.767285609,-8.357501239
733,-17.34115047,-19.33074552,-21.17297232,-21.09966166,-18.65225537,-16.74615399,-17.43378048,-18.17290868,-18.30117871,-17.30116228,-17.6587711,-17.06981765,-16.59277026,-16.6508172,-6.685215063,-7.043099024,-8.707614125,-8.937511526,-6.847369121,-4.995465612,-6.747034285,-7.37975842,-6.836060145,-5.357319907,-5.20125643,-5.782073314,-7.118245867,-8.470036637
734,-19.55827958,-20.40011573,-20.10997108,-19.54346141,-18.14256444,-16.30511512,-17.57730608,-18.37394124,-18.45278298,-16.86727132,-16.84450849,-16.69854659,-16.38200565,-15.65807567,-8.162757928,-8.362304262,-8.942479657,-8.337196596,-7.1593908,-5.523155968,-6.55814195,-7.670167797,-8.125200624,-6.139464731,-5.660300677,-5.702998891,-6.823606439,-6.871090033
735,-18.95769837,-18.49228739,-19.50211819,-19.2703849,-18.31168253,-16.15283628,-17.36664801,-18.01002809,-18.43070801,-17.84681955,-17.63028451,-17.42393437,-17.21087229,-16.7888946,-8.352717263,-7.99089635,-8.906175309,-8.664954189,-8.653161513,-6.466687567,-7.121215528,-7.037492237,-7.363441027,-5.656438366,-5.110895888,-5.767073304,-7.192659277,-8.028380636
736,-16.61428489,-18.65537977,-20.40588832,-20.1290858,-18.16306637,-16.30246719,-17.01466211,-17.50814456,-18.00247086,-17.50010187,-17.65895376,-16.60889733,-15.53112229,-15.36539208,-7.244695584,-7.347992724,-8.146005729,-8.611451328,-7.444968168,-5.728847649,-6.8222585,-8.077888799,-7.842152877,-5.905303722,-5.233026661,-6.188957054,-6.847180077,-6.64325594
737,-16.57271858,-19.23568057,-20.61731079,-19.61934863,-17.77812284,-16.3274749,-17.08432254,-17.76241973,-17.86224202,-17.06949452,-17.13458504,-16.86402775,-16.29654636,-17.0101413,-7.454483529,-8.12476764,-9.538210925,-8.861875861,-7.428732176,-5.440045717,-6.778456648,-7.985584893,-7.601944075,-5.838761318,-5.580245085,-6.439365368,-7.339814099,-8.284218962
738,-18.44088446,-19.56783918,-20.80848115,-20.09341952,-18.22874374,-16.45922425,-17.48838918,-18.45152112,-19.07525572,-18.23012032,-17.52555326,-16.86123856,-16.5238635,-17.56990275,-7.924361524,-8.548475908,-9.417057039,-9.222075843,-8.002980782,-6.351373577,-7.031309825,-7.567341324,-7.263043504,-5.633025603,-5.171869443,-5.601974417,-6.528265702,-8.256635206
739,-16.63942085,-19.00402806,-20.8101671,-20.2214833,-18.56281682,-16.99940524,-17.92134653,-18.77394494,-19.41339324,-17.80343756,-17.16665979,-16.14195381,-15.89434281,-16.48484018,-6.703482636,-7.837615508,-9.238000246,-9.454018679,-8.540529163,-6.595595057,-5.987239934,-7.124341381,-7.367764474,-5.705785242,-4.028857052,-5.488270328,-7.09006705,-8.175092755
740,-17.71791554,-19.67658948,-20.98780484,-20.57576792,-18.27567065,-16.27196025,-16.9348036,-18.29851961,-18.66103443,-17.55617086,-17.1960181,-16.64545309,-16.08650333,-16.99083013,-7.157858534,-8.25386506,-9.043447298,-8.703940283,-7.344023648,-5.746027417,-6.320797853,-7.792025049,-8.040831261,-6.372058388,-5.872973345,-6.271273935,-6.843614076,-7.933972701
741,-17.73374127,-18.50487759,-19.854821,-19.83080093,-18.39890025,-16.9119469,-17.81030009,-18.19903835,-17.80023294,-17.14164819,-16.43652086,-15.80153145,-15.88063017,-16.41242144,-7.559588031,-7.803934858,-8.827835999,-8.63171675,-8.011115273,-6.37377807,-6.655201915,-7.136199571,-7.422993551,-6.162130988,-5.056047653,-5.426376765,-6.635007921,-7.132034259
742,-16.84960304,-19.15933949,-21.12675889,-20.42543465,-18.44042988,-16.7642051,-17.76311832,-18.4639324,-18.85380836,-17.33804174,-17.14323058,-16.24116185,-15.70252371,-16.14345204,-6.446396134,-7.908805137,-9.568406907,-9.308655904,-7.642294443,-5.891939128,-6.799118558,-7.609470474,-8.461439432,-6.569030209,-5.256113386,-4.8693664,-6.317094776,-8.275512404
743,-18.45092104,-19.55709558,-20.80137588,-20.21498866,-19.28676073,-17.71857155,-18.28458973,-18.29119747,-18.1383262,-17.45448179,-16.75092415,-16.32556328,-16.33481496,-17.02308468,-7.439425021,-8.308227756,-9.456465911,-8.650175394,-7.496774164,-6.06505174,-6.751155384,-7.629750454,-7.69666927,-6.576296405,-5.329145282,-5.470790139,-6.300555163,-7.615604287
744,-17.49226814,-18.89159419,-20.7600395,-20.96041437,-19.29437228,-17.78992674,-18.64477239,-18.955557,-18.72692976,-17.61174467,-16.92715495,-16.60415987,-16.77306125,-17.81036241,-7.438557671,-7.982401087,-9.435787301,-8.880944355,-7.129155966,-5.538340147,-6.773940911,-7.456641001,-7.745090061,-6.569769402,-5.619752541,-5.703832612,-6.82519388,-8.495827881
745,-17.25841883,-18.53820003,-20.25423927,-20.4847236,-18.27493422,-16.39295202,-17.28635652,-18.41437953,-18.69632372,-17.65707317,-17.10659166,-16.66374633,-16.39330747,-17.16372618,-7.354786866,-7.474795187,-8.428081411,-8.476379005,-7.100763809,-5.497467455,-6.792979592,-8.120818584,-8.297729086,-6.803201577,-5.48586091,-5.281060464,-6.312492391,-7.772454801
746,-19.13754541,-18.54692948,-19.13982097,-19.31887149,-19.01563272,-17.58245973,-18.55992262,-19.30961798,-19.3783591,-18.27377778,-17.38003753,-17.19578243,-16.64191757,-17.4646428,-8.378988898,-7.330887211,-8.348570511,-8.609364262,-8.061285531,-5.965774424,-6.644954112,-8.812718176,-8.393452981,-6.289761141,-4.29910139,-5.510011846,-6.057521903,-8.037226819
747,-18.38981902,-19.76870355,-20.09832811,-19.1317798,-18.09112583,-16.27512805,-17.01218678,-17.71390255,-17.94423949,-17.06586407,-16.39192679,-15.87621241,-15.09553815,-15.42662073,-7.146865325,-8.559918789,-9.562246456,-9.165723925,-8.491109523,-6.64459831,-6.60442442,-7.871430908,-8.341598006,-6.79334001,-5.026957876,-5.507056728,-6.616593657,-8.784001694
748,-17.82280637,-18.8741493,-20.18055311,-19.87976293,-18.11379908,-17.29602282,-18.18026609,-19.02665935,-18.58646081,-17.68953161,-16.98118663,-16.40028924,-16.42445771,-17.01141648,-7.069710896,-7.224228829,-8.335406036,-8.177159262,-7.475963302,-6.792234292,-7.531891391,-7.73721923,-7.414250077,-6.341650249,-5.483213175,-5.532643043,-6.682986079,-7.542162824
749,-17.40835579,-20.14454092,-20.92803187,-20.45817315,-18.37331809,-15.86245331,-17.31219773,-18.7645331,-19.41233171,-17.68321473,-17.47410481,-16.70085495,-15.74578559,-16.09899398,-7.745986071,-8.27348671,-8.248855551,-8.369963061,-7.77408149,-5.7143303,-6.388901016,-8.473440262,-8.728284781,-6.611656844,-5.367951402,-5.565649235,-6.205284777,-7.650882985
750,-17.06131377,-19.18583831,-20.62209851,-19.97888603,-17.8537197,-16.82466757,-18.02337461,-18.43964926,-18.36280843,-17.40289943,-17.25974842,-16.54493392,-15.98666892,-16.00562531,-7.511805482,-7.437677059,-8.413256663,-8.563428611,-7.254214715,-5.700475858,-7.231603531,-8.400984361,-7.538295775,-5.528671291,-5.294577984,-5.758565653,-6.411355209,-7.255808178
751,-16.57943857,-17.48883065,-19.68162451,-20.24244648,-18.07691834,-15.61611068,-16.96011862,-18.36519731,-18.78609737,-17.12194845,-17.2536205,-16.85417931,-16.27792446,-16.37938807,-7.487115435,-7.712899423,-9.430848652,-9.581442761,-7.792947044,-4.929798079,-6.138515124,-6.820963232,-7.209310657,-5.463687249,-5.573594938,-5.55922575,-6.195901036,-7.717610806
752,-17.4508425,-18.96244657,-20.65977682,-20.13300664,-18.62004587,-16.98612135,-18.49765761,-19.01611295,-18.99428376,-17.7148269,-17.59312001,-17.06718605,-16.26109695,-15.50691453,-7.467799879,-8.260779928,-9.394595435,-9.154090224,-7.623210011,-5.66180682,-6.736958041,-7.069094626,-6.89174203,-5.693733113,-5.443894857,-5.271085174,-6.00591196,-6.854135004
753,-18.50055944,-19.19436919,-20.23847934,-19.50260219,-18.36169582,-16.58574295,-18.04697435,-18.96603972,-19.2235937,-17.83614273,-17.41467124,-16.60533787,-16.5934686,-16.87474008,-7.758527017,-8.426423215,-9.108464423,-8.403882227,-7.033390588,-5.132121521,-6.489809984,-7.987526994,-8.274351573,-6.071334228,-5.892943405,-5.771656964,-6.664839504,-6.659243178
754,-17.08532,-18.5738826,-20.36561636,-20.37291397,-18.93893558,-17.06633398,-18.2005433,-18.57602202,-18.75789997,-18.13727394,-17.5367945,-16.30551078,-15.97132789,-16.65562461,-7.003127762,-7.643995513,-9.038306255,-9.061104103,-8.094244774,-5.993432895,-6.969947465,-7.829224335,-7.737054597,-5.844303049,-4.98646504,-5.263647811,-6.176200218,-7.418879808
755,-18.35952943,-19.56765484,-20.75564086,-19.39927901,-18.23776039,-16.11613566,-16.90109795,-17.61789594,-18.98213438,-18.03195546,-17.32738893,-16.55906559,-15.94529486,-16.14802616,-8.420822282,-8.738761843,-9.191790161,-8.156535129,-7.014809846,-5.430379311,-6.583559694,-7.104486459,-7.122184079,-5.857307012,-5.504359056,-5.387480884,-6.281817234,-7.712421052
756,-17.75955427,-18.63955894,-19.90236582,-19.81904614,-17.95926986,-16.86789439,-18.09453254,-18.71725266,-18.72263728,-17.79315244,-17.49146371,-16.45217358,-16.1136058,-16.2298367,-7.402180025,-7.975217804,-9.237981919,-9.480192764,-7.925058473,-6.501027296,-7.089302845,-7.571023307,-7.227212229,-6.35070504,-5.529044931,-5.029996507,-6.049383033,-7.284329139
757,-17.38318256,-18.71445321,-19.48527335,-19.02678022,-17.78109528,-16.2577744,-17.13177836,-18.25533909,-18.62936475,-17.64096037,-17.08377948,-16.46733115,-16.75317422,-16.33070045,-7.877680349,-8.387114169,-9.199940331,-8.966743435,-8.120959095,-6.39505199,-7.412650674,-8.041022717,-7.815767352,-6.127837713,-5.616655148,-5.765836117,-7.132110406,-7.355120994
758,-16.69987822,-17.99500359,-19.09490621,-19.19516866,-18.77173847,-17.65923289,-17.96071466,-17.53680687,-17.67670802,-17.215305,-17.14561818,-16.78974264,-16.12554476,-16.60756856,-6.541596144,-7.59327625,-9.536900822,-9.327010322,-7.654159823,-5.32078626,-6.574183389,-7.306898332,-7.429921409,-6.155438081,-5.360685485,-5.40175573,-5.658382872,-6.832035551
759,-17.25612822,-18.36305907,-19.14025977,-19.79166978,-18.62895453,-17.39055488,-18.28364698,-18.48723287,-18.26376441,-17.00192551,-17.41614215,-16.78406122,-16.49684882,-16.48451701,-7.596232539,-7.615654755,-8.282646388,-8.28801615,-6.673199396,-5.310385894,-7.057964829,-7.72690495,-6.993503459,-5.481362821,-5.787886897,-6.080645564,-6.736872117,-7.587874818
760,-17.66886788,-18.09324955,-19.10326439,-18.82146849,-17.84571096,-16.23173337,-17.64330197,-18.40825365,-18.60130077,-17.22631492,-17.25354648,-16.25403152,-15.83653955,-15.51283179,-7.674081128,-7.904882293,-8.86258526,-8.652857412,-7.092516277,-5.154378402,-6.582480769,-7.632231563,-7.384650145,-5.626487324,-5.183580756,-5.208842333,-6.441925192,-7.563706109
761,-18.44634266,-19.74718304,-21.57196324,-20.9189546,-19.0450699,-17.21282924,-17.93192943,-18.80934849,-18.92743486,-18.01930568,-17.07639692,-16.61916191,-16.23239549,-16.36430193,-7.137206367,-8.34441755,-9.8622256,-9.753855278,-8.31626808,-6.727113177,-7.255955828,-8.33806762,-8.046391903,-6.343194807,-5.126469313,-5.384661882,-6.433343998,-7.23765506
762,-19.1433452,-19.96408419,-21.59230464,-21.32516615,-19.89505334,-18.54622359,-18.97088312,-18.99954816,-18.84994995,-19.01689219,-18.25561551,-17.38659887,-16.90814825,-17.1848784,-7.468873988,-8.548101734,-9.234729252,-8.593987795,-7.36061105,-5.919578418,-6.230867878,-6.87717608,-7.027159124,-6.091190565,-5.237525365,-5.901950974,-6.735527639,-7.004809953
763,-17.68090534,-19.50430036,-21.31939311,-20.83026612,-19.06361375,-17.07744459,-18.26776489,-19.21435639,-19.41367081,-18.11520149,-17.76466764,-17.47424089,-16.79176469,-16.77648412,-8.172647062,-8.357137075,-9.429212484,-9.613618206,-7.777974167,-5.675304948,-6.631691398,-8.010490806,-7.345968407,-5.504418467,-4.835603831,-5.399924442,-6.341916932,-7.492259408
764,-18.71310278,-20.62696871,-21.19735246,-20.68621322,-19.07661024,-17.43103506,-17.83362865,-18.45706679,-18.91540994,-18.11717119,-17.47782882,-17.18989341,-17.3091703,-17.73175724,-7.827622304,-8.066559386,-8.821952473,-8.681106452,-8.118004529,-6.783232738,-7.446453911,-7.635739027,-7.194751505,-5.844754681,-5.080741198,-5.843924269,-6.952214297,-8.010574068
765,-19.52139031,-20.43917209,-21.57908239,-20.97807066,-19.77559957,-17.50274904,-18.04837565,-19.1516217,-19.70132348,-18.94151943,-18.39268484,-17.37759466,-16.86650941,-16.85197307,-7.726854052,-7.361127083,-8.73569228,-8.839775901,-7.450240755,-5.644877351,-6.428717437,-7.294858338,-7.04162368,-5.730145231,-5.261471253,-5.620416421,-6.520618796,-7.68087676
766,-17.96347497,-19.38896183,-21.17278994,-21.34195614,-19.11610412,-16.75318681,-18.10654542,-19.06427148,-19.40404532,-18.03939402,-17.77373309,-16.72547414,-16.67927996,-17.94872175,-7.862783372,-8.140560088,-9.495713886,-9.77144561,-8.462170081,-6.119560958,-7.077519288,-7.598484245,-7.529185581,-5.712018528,-5.024272596,-5.189788286,-6.461042781,-8.107440263
767,-18.39980021,-20.36862912,-22.24211029,-21.83258748,-20.14588738,-18.34044641,-18.2743869,-18.54042596,-18.96975167,-18.75837973,-18.01591415,-17.15885301,-16.83208311,-17.31744512,-7.459384908,-8.526950481,-9.93884785,-9.44938518,-7.638141377,-5.962521216,-6.574401951,-7.044942535,-6.887471928,-6.013781073,-5.144465719,-5.357398459,-6.337516855,-7.411562
768,-19.36182566,-20.03287619,-21.09629907,-20.79304532,-19.57766986,-18.39601564,-18.80830065,-18.62460828,-18.74594985,-18.21801074,-17.91832304,-16.83755083,-16.78503019,-17.00542455,-8.42191058,-8.338284145,-8.976507407,-8.904664278,-7.711160347,-6.711278228,-7.446839331,-7.44003702,-6.53266143,-5.536061731,-5.711132757,-5.988695573,-6.842403439,-8.357938459
769,-15.99336602,-18.1551955,-20.14812671,-19.63750055,-16.73130072,-15.56708811,-17.34911777,-18.32721347,-18.18848145,-17.16633152,-16.87613473,-16.15015533,-15.32654024,-15.87949523,-6.954752937,-7.938508538,-9.498031305,-9.240895395,-6.939107826,-5.270922915,-7.028960684,-7.941437112,-7.385128006,-5.417446648,-4.989692797,-5.713861653,-6.243995047,-6.927369351
770,-16.78314912,-17.54696268,-18.80706161,-19.18317304,-18.17562068,-16.63246559,-16.67323615,-17.54398992,-18.14948897,-17.38784538,-16.49327628,-15.73437779,-15.37416253,-16.54677913,-6.807469438,-7.402813933,-8.395214904,-8.6997659,-7.975941254,-6.615871907,-6.971207302,-7.777659008,-7.655642798,-6.062000708,-5.504481198,-5.822757789,-6.052235521,-6.756600568
771,-15.48783281,-17.06225226,-18.61130756,-18.53250598,-17.4567674,-16.55870532,-17.56308982,-17.80884846,-17.51520382,-16.41189551,-16.140046,-15.43046154,-14.80768708,-14.96422684,-7.049071316,-7.754686981,-9.034752528,-9.350141768,-7.502036368,-5.560973111,-6.581286987,-8.031141778,-7.588532616,-5.66431374,-4.873784503,-5.517062743,-6.157885748,-7.277388872
772,-15.91623096,-16.96277955,-17.66308829,-18.10389627,-17.68010812,-16.77363556,-16.72895198,-17.40573838,-17.87131935,-17.20625673,-16.6002377,-15.80264206,-15.41491465,-15.95482294,-7.064692654,-7.924264341,-8.308083835,-8.518533795,-7.439044162,-6.976339081,-7.109678063,-8.218360978,-8.043485443,-6.96832072,-6.123453217,-5.966160872,-6.625697379,-7.735261204
773,-16.17697258,-16.98873542,-17.70196174,-17.64134794,-17.43137362,-16.77888577,-16.92576999,-17.38041493,-17.59966051,-17.44776462,-17.08027616,-16.22399925,-15.30462882,-15.16472641,-8.236636682,-8.080918048,-8.699758421,-8.809318581,-7.599843938,-5.52792352,-6.944636917,-8.056765832,-7.626738222,-5.643826248,-5.573302563,-5.809336953,-6.806831245,-7.636174192
774,-16.08184171,-16.46111181,-19.31549986,-20.20548178,-18.18329834,-15.90183267,-17.56051276,-18.79575661,-18.76872973,-16.62190093,-15.91156516,-15.11555346,-14.97193451,-14.93849158,-7.980330469,-8.206709029,-8.629209671,-8.82418579,-7.642155208,-6.303657251,-7.870467945,-8.717694646,-7.553341202,-5.380489607,-5.427907442,-5.6901518,-6.453374644,-7.812379836
775,-16.42547875,-17.48301274,-18.43668801,-18.1036959,-16.48896038,-14.96894244,-15.93136433,-16.97251326,-17.4271226,-16.18525644,-15.87095499,-15.15224967,-14.55270981,-14.73718645,-6.49384197,-7.697331113,-8.556117253,-8.907646972,-7.382527189,-5.952613793,-6.427804846,-7.31720081,-7.420019007,-6.236673036,-5.599976399,-5.647731494,-5.983749405,-6.848684049
776,-16.98209825,-17.61648626,-18.94787837,-18.60639378,-16.79483711,-15.03915421,-16.02553099,-17.35986558,-17.83070557,-17.05538163,-16.02875807,-15.92668619,-15.70270546,-16.03405298,-7.405648529,-7.09749067,-8.500032617,-9.839011992,-8.087797704,-5.747260848,-6.561523123,-7.554422117,-7.701335338,-6.61593115,-5.848840742,-5.918586903,-6.619259309,-7.401185443
777,-17.27160593,-18.07843908,-19.25332437,-18.46373376,-17.10366815,-15.68134976,-16.43368752,-17.19170854,-17.68796113,-17.32575553,-16.85588764,-16.51006252,-15.70268935,-15.31063348,-8.523387604,-8.017129849,-9.098589341,-9.031255159,-7.371265512,-5.553610288,-6.841565575,-7.906317386,-7.260708664,-5.91178113,-5.793519945,-6.453174782,-6.724731434,-7.659211532
778,-17.40354748,-18.67892987,-19.28041295,-18.18188241,-16.70617035,-15.73406743,-16.19035895,-16.63007557,-17.08239316,-16.63721255,-16.30134459,-15.17340354,-14.68086502,-14.83862513,-8.083489277,-8.409861101,-9.250516841,-8.91784588,-7.367689796,-5.777309891,-6.213542108,-7.047785281,-7.044505471,-6.214301201,-5.712342315,-5.684705174,-6.219428527,-7.24832081
779,-16.41000595,-17.86729676,-19.93003884,-20.25414217,-17.85968718,-15.72640885,-17.01046951,-17.92662275,-18.01554214,-16.65761452,-16.71234952,-16.3083465,-15.5502417,-16.16626469,-7.135503094,-7.768065551,-9.198962964,-10.17011239,-8.317140112,-6.123850581,-6.753258351,-7.508004715,-6.690159161,-5.10399288,-5.096346029,-6.27331259,-6.363768477,-7.514018913
780,-14.83472597,-16.66098522,-18.8874936,-18.91215094,-17.19672803,-16.10289822,-16.52174916,-16.82274641,-17.16180656,-16.64394716,-15.79484237,-15.72279263,-15.62808597,-16.40217704,-5.954370164,-7.536519562,-9.308242453,-9.359676832,-7.287136174,-5.513517862,-5.973901104,-7.05928467,-6.958664119,-4.88968701,-4.082074858,-5.711717283,-7.258045453,-7.754953157
781,-15.86356652,-17.30695059,-18.68265719,-18.48556691,-17.52038596,-16.02875626,-16.86118496,-17.9540849,-18.33346377,-17.11648024,-16.87756964,-15.70687071,-15.18350363,-14.98685573,-6.784416123,-7.169164383,-8.584639569,-8.897245173,-7.303411877,-5.179828561,-6.477020002,-8.634566431,-7.925294001,-5.492361224,-4.804131369,-5.749337552,-6.277972669,-7.376849801
782,-16.47785515,-17.61313992,-19.72278248,-19.48200184,-17.40483194,-15.5769599,-16.74386674,-17.42163864,-17.07891628,-15.97282015,-15.54777169,-15.55069595,-15.2443073,-15.23814758,-6.540551115,-8.041556182,-9.718636058,-10.08732765,-7.605394347,-6.095101699,-7.275513962,-8.282672278,-7.120645172,-5.357860301,-4.386700801,-5.568165021,-6.458169967,-7.675179417
783,-15.61563431,-17.18219343,-18.13236649,-18.04796952,-16.82558745,-16.0901107,-16.70903629,-17.10047058,-16.7991302,-16.24147754,-15.82314018,-15.09664605,-14.93884388,-15.81972866,-6.01429008,-7.280954625,-8.707258518,-8.918015496,-7.307597042,-6.162653878,-6.76540493,-7.516368837,-7.341009957,-6.529266758,-5.783201285,-6.001705088,-6.462079032,-7.20686289
784,-16.78116279,-18.01647721,-18.81720077,-18.20385655,-17.1946035,-16.80578534,-17.37497407,-17.66537777,-17.71697558,-17.62940293,-17.26404212,-16.27969447,-15.21236422,-14.96808833,-7.882944913,-7.541839589,-8.719421495,-8.387574944,-7.51368622,-6.071677495,-7.491208071,-7.759881886,-6.782892575,-5.548658807,-5.321236089,-6.167701345,-6.654609202,-7.42007545
785,-15.2632754,-16.3383638,-18.6832091,-19.29579509,-18.02631822,-16.66704079,-16.80003918,-17.45836331,-17.64707605,-17.07089233,-16.146384,-15.87169958,-15.51865621,-15.72163924,-7.580332177,-8.113496527,-8.803109647,-8.971679055,-7.731447679,-6.208016204,-6.971169769,-8.050793261,-7.678991463,-5.529318645,-4.727268347,-5.564420295,-6.275132717,-6.727928008
